Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume XRP,Volume BTC,,,,,,
1503900000,2017-08-28 06-AM,XRPBTC,21417.86,21413.28,21514.63,21431.63,3217164.34,150.11,,,,,,
1503896400,2017-08-28 05-AM,XRPBTC,21417.86,21413.28,21496.13,21417.86,2866755.51,133.78,,,,,,
1503892800,2017-08-28 04-AM,XRPBTC,21413.28,21413.28,21436.23,21417.86,9320426.73,435.24,,,,,,
1503889200,2017-08-28 03-AM,XRPBTC,21454.62,21413.28,21537.80,21413.28,2597894.28,121.15,,,,,,
1503885600,2017-08-28 02-AM,XRPBTC,21519.26,21440.82,21607.61,21454.62,1923863.88,89.36,,,,,,
1503882000,2017-08-28 01-AM,XRPBTC,21602.94,21413.28,21724.96,21519.26,4039567.72,187.81,,,,,,
1503878400,2017-08-28 12-AM,XRPBTC,21533.16,21459.23,21743.86,21602.94,2634297.29,121.75,,,,,,
1503874800,2017-08-27 11-PM,XRPBTC,21537.80,21436.23,21696.68,21533.16,1940614.26,90.06,,,,,,
1503871200,2017-08-27 10-PM,XRPBTC,21561.02,21436.23,21834.06,21537.80,2629259.56,122.04,,,,,,
1503867600,2017-08-27 09-PM,XRPBTC,21691.97,21533.16,21739.13,21561.02,3090486.4,143.02,,,,,,
1503864000,2017-08-27 08-PM,XRPBTC,21413.28,21413.28,22222.22,21691.97,8567508.24,394.51,,,,,,
1503860400,2017-08-27 07-PM,XRPBTC,21556.37,21413.28,21588.95,21413.28,2722225.67,126.89,,,,,,
1503856800,2017-08-27 06-PM,XRPBTC,21659.09,21505.38,21862.70,21556.37,2289925.13,105.41,,,,,,
1503853200,2017-08-27 05-PM,XRPBTC,21621.62,21579.63,21829.29,21659.09,1949264.44,89.93,,,,,,
1503849600,2017-08-27 04-PM,XRPBTC,21772.26,21459.23,21886.63,21621.62,8114757.18,373.9,,,,,,
1503846000,2017-08-27 03-PM,XRPBTC,22007.04,21739.13,22119.00,21772.26,5249650.32,240.87,,,,,,
1503842400,2017-08-27 02-PM,XRPBTC,21743.86,21739.13,22217.29,22007.04,3658527.74,166.72,,,,,,
1503838800,2017-08-27 01-PM,XRPBTC,22070.18,21739.13,22187.71,21743.86,7253057.18,332.39,,,,,,
1503835200,2017-08-27 12-PM,XRPBTC,21739.13,21724.96,23014.96,22070.18,12681192.1,569.52,,,,,,
1503831600,2017-08-27 11-AM,XRPBTC,21340.16,21308.33,21739.13,21739.13,7360738.1,339.59,,,,,,
1503828000,2017-08-27 10-AM,XRPBTC,21217.91,21061.50,21505.38,21340.16,6192956.34,291.55,,,,,,
1503824400,2017-08-27 09-AM,XRPBTC,21026.07,20968.76,21394.95,21217.91,2965415,139.94,,,,,,
1503820800,2017-08-27 08-AM,XRPBTC,21039.34,20876.83,21326.51,21026.07,4369784.73,207.65,,,,,,
1503817200,2017-08-27 07-AM,XRPBTC,21186.44,21017.23,21208.91,21039.34,2377688.92,112.77,,,,,,
1503813600,2017-08-27 06-AM,XRPBTC,21593.61,21105.95,21649.71,21186.44,12409074.4,579.26,,,,,,
1503810000,2017-08-27 05-AM,XRPBTC,21715.53,21422.45,22376.37,21593.61,8414514.91,384.44,,,,,,
1503806400,2017-08-27 04-AM,XRPBTC,21422.45,21422.45,22321.43,21715.53,9908140.85,454.96,,,,,,
1503802800,2017-08-27 03-AM,XRPBTC,21654.40,21422.45,21843.60,21422.45,5919534.8,275.61,,,,,,
1503799200,2017-08-27 02-AM,XRPBTC,21362.96,21137.18,22011.89,21654.40,11313245.58,525.67,,,,,,
1503795600,2017-08-27 01-AM,XRPBTC,20981.96,20837.67,21477.66,21362.96,9033760.16,426.08,,,,,,
1503792000,2017-08-27 12-AM,XRPBTC,20729.68,20661.16,21008.40,20981.96,4494520.34,215.53,,,,,,
1503788400,2017-08-26 11-PM,XRPBTC,20571.90,20512.82,20785.70,20729.68,3332519.99,161.05,,,,,,
1503784800,2017-08-26 10-PM,XRPBTC,20512.82,20458.27,20725.39,20571.90,1949743.3,94.81,,,,,,
1503781200,2017-08-26 09-PM,XRPBTC,20538.10,20449.90,20678.25,20512.82,1529165,74.37,,,,,,
1503777600,2017-08-26 08-PM,XRPBTC,20275.75,20275.75,20790.02,20538.10,3555976.87,172.99,,,,,,
1503774000,2017-08-26 07-PM,XRPBTC,20222.45,20108.59,20399.84,20275.75,1437238.4,70.85,,,,,,
1503770400,2017-08-26 06-PM,XRPBTC,20120.72,20012.01,20449.90,20222.45,2668521.55,132.54,,,,,,
1503766800,2017-08-26 05-PM,XRPBTC,20383.20,20088.39,20420.67,20120.72,2036949.1,100.47,,,,,,
1503763200,2017-08-26 04-PM,XRPBTC,20712.51,20345.88,20721.09,20383.20,3675834.35,179.63,,,,,,
1503759600,2017-08-26 03-PM,XRPBTC,20157.23,20116.68,21008.40,20712.51,10141122.66,490.16,,,,,,
1503756000,2017-08-26 02-PM,XRPBTC,20308.69,20040.08,20408.16,20157.23,4991545.38,246.72,,,,,,
1503752400,2017-08-26 01-PM,XRPBTC,20267.53,20080.32,20399.84,20308.69,4934976.67,243.99,,,,,,
1503748800,2017-08-26 12-PM,XRPBTC,20084.35,19960.08,20391.52,20267.53,5306866.33,263.41,,,,,,
1503745200,2017-08-26 11-AM,XRPBTC,20048.12,19944.16,20275.75,20084.35,3245568.24,161.47,,,,,,
1503741600,2017-08-26 10-AM,XRPBTC,19920.32,19837.33,20100.50,20048.12,3022237.77,151.05,,,,,,
1503738000,2017-08-26 09-AM,XRPBTC,20108.59,19762.85,20149.10,19920.32,3043763.66,152.88,,,,,,
1503734400,2017-08-26 08-AM,XRPBTC,20292.21,19960.08,20292.21,20108.59,2076394.11,103.29,,,,,,
1503730800,2017-08-26 07-AM,XRPBTC,19735.54,19731.65,20387.36,20292.21,4510175.73,224.93,,,,,,
1503727200,2017-08-26 06-AM,XRPBTC,19872.81,19607.84,19904.46,19735.54,2417294.39,122.42,,,,,,
1503723600,2017-08-26 05-AM,XRPBTC,19755.04,19630.94,19988.01,19872.81,3361986.26,170.3,,,,,,
1503720000,2017-08-26 04-AM,XRPBTC,20000.00,19661.82,20140.99,19755.04,5616711.86,281.2,,,,,,
1503716400,2017-08-26 03-AM,XRPBTC,19142.42,19051.25,20000.00,20000.00,8210505.54,418.44,,,,,,
1503712800,2017-08-26 02-AM,XRPBTC,19157.09,19105.85,19580.97,19142.42,8714978.24,450.38,,,,,,
1503709200,2017-08-26 01-AM,XRPBTC,19904.46,18625.44,20000.00,19157.09,25691846.36,1343.21,,,,,,
1503705600,2017-08-26 12-AM,XRPBTC,20104.54,19872.81,20181.63,19904.46,2742202.06,137.26,,,,,,
1503702000,2017-08-25 11-PM,XRPBTC,20060.18,19801.98,20153.16,20104.54,3929532.89,196.41,,,,,,
1503698400,2017-08-25 10-PM,XRPBTC,20024.03,19849.15,20395.68,20060.18,4520868.11,224.66,,,,,,
1503694800,2017-08-25 09-PM,XRPBTC,20040.08,19794.14,20149.10,20024.03,6328691.65,317.36,,,,,,
1503691200,2017-08-25 08-PM,XRPBTC,20080.32,19992.00,20395.68,20040.08,6041818.51,300.07,,,,,,
1503687600,2017-08-25 07-PM,XRPBTC,20408.16,19960.08,20542.32,20080.32,6101931.57,301.45,,,,,,
1503684000,2017-08-25 06-PM,XRPBTC,20255.22,20193.86,20491.80,20408.16,3499453.76,171.69,,,,,,
1503680400,2017-08-25 05-PM,XRPBTC,20794.34,19928.26,20794.34,20255.22,7042529.73,347.69,,,,,,
1503676800,2017-08-25 04-PM,XRPBTC,20454.08,20116.68,20833.33,20794.34,4811716.44,235.2,,,,,,
1503673200,2017-08-25 03-PM,XRPBTC,19916.35,19829.47,20635.58,20454.08,10375005.51,511.93,,,,,,
1503669600,2017-08-25 02-PM,XRPBTC,19888.62,19880.72,20538.10,19916.35,5366775.77,266.4,,,,,,
1503666000,2017-08-25 01-PM,XRPBTC,20665.43,19739.44,20708.22,19888.62,8745058.81,434.72,,,,,,
1503662400,2017-08-25 12-PM,XRPBTC,20267.53,20230.63,21003.99,20665.43,11241303.44,547.58,,,,,,
1503658800,2017-08-25 11-AM,XRPBTC,19665.68,19504.58,20271.64,20267.53,6748831.26,339.77,,,,,,
1503655200,2017-08-25 10-AM,XRPBTC,19841.27,19592.48,20202.02,19665.68,6577107.46,331.7,,,,,,
1503651600,2017-08-25 09-AM,XRPBTC,19301.29,19227.07,20408.16,19841.27,9692030.5,487.01,,,,,,
1503648000,2017-08-25 08-AM,XRPBTC,19193.86,18935.81,19353.59,19301.29,5366621.34,280.28,,,,,,
1503644400,2017-08-25 07-AM,XRPBTC,19646.37,18754.69,19665.68,19193.86,8454581.6,442.48,,,,,,
1503640800,2017-08-25 06-AM,XRPBTC,19197.54,19069.41,19900.50,19646.37,12055867.83,617.75,,,,,,
1503637200,2017-08-25 05-AM,XRPBTC,19120.46,18779.34,19523.62,19197.54,21069238.3,1101.71,,,,,,
1503633600,2017-08-25 04-AM,XRPBTC,20648.36,18867.92,20837.67,19120.46,18661211,945.2,,,,,,
1503630000,2017-08-25 03-AM,XRPBTC,21249.47,19646.37,21654.40,20648.36,23399822.64,1146.02,,,,,,
1503626400,2017-08-25 02-AM,XRPBTC,20977.55,20669.70,21510.00,21249.47,19826532.4,938.55,,,,,,
1503622800,2017-08-25 01-AM,XRPBTC,20751.19,20345.88,21687.27,20977.55,54210166.4,2566.79,,,,,,
1503619200,2017-08-25 12-AM,XRPBTC,19884.67,19853.09,20815.99,20751.19,19761409.09,970.58,,,,,,
1503615600,2017-08-24 11-PM,XRPBTC,20076.29,19275.25,20618.56,19884.67,25752948.89,1288.36,,,,,,
1503612000,2017-08-24 10-PM,XRPBTC,18325.09,18181.82,20759.81,20076.29,52287730.8,2670.18,,,,,,
1503608400,2017-08-24 09-PM,XRPBTC,18663.68,18155.41,19230.77,18325.09,20685984.18,1106.35,,,,,,
1503604800,2017-08-24 08-PM,XRPBTC,18642.80,18148.82,18867.92,18663.68,9577328.31,520.13,,,,,,
1503601200,2017-08-24 07-PM,XRPBTC,17901.90,17683.47,19241.87,18642.80,20032614.23,1074.22,,,,,,
1503597600,2017-08-24 06-PM,XRPBTC,17940.44,17605.63,18477.46,17901.90,16540497.89,914.35,,,,,,
1503594000,2017-08-24 05-PM,XRPBTC,17803.10,16753.22,18583.91,17940.44,38643307.57,2180.8,,,,,,
1503590400,2017-08-24 04-PM,XRPBTC,15479.88,15384.62,19477.99,17803.10,135244789.6,7766.46,,,,,,
1503586800,2017-08-24 03-PM,XRPBTC,15501.47,15112.59,15888.15,15479.88,19235055.55,1238.88,,,,,,
1503583200,2017-08-24 02-PM,XRPBTC,14727.54,14551.80,16030.78,15501.47,23255377.33,1524.64,,,,,,
1503579600,2017-08-24 01-PM,XRPBTC,15701.05,14471.78,15740.59,14727.54,30632352.81,2048.35,,,,,,
1503576000,2017-08-24 12-PM,XRPBTC,15715.86,15530.36,15936.25,15701.05,5956573.72,378.58,,,,,,
1503572400,2017-08-24 11-AM,XRPBTC,15873.02,15506.28,15905.84,15715.86,4791915.54,305.44,,,,,,
1503568800,2017-08-24 10-AM,XRPBTC,15267.18,15179.11,15923.57,15873.02,6636552.71,424.06,,,,,,
1503565200,2017-08-24 09-AM,XRPBTC,15926.10,15179.11,16420.36,15267.18,15873796.75,1007.9,,,,,,
1503561600,2017-08-24 08-AM,XRPBTC,15612.80,15600.62,16000.00,15926.10,7586952.71,477.81,,,,,,
1503558000,2017-08-24 07-AM,XRPBTC,15320.97,15060.24,15997.44,15612.80,24141010,1554.24,,,,,,
1503554400,2017-08-24 06-AM,XRPBTC,16455.49,15316.28,16501.65,15320.97,24406387.38,1543.96,,,,,,
1503550800,2017-08-24 05-AM,XRPBTC,16957.78,16157.70,17170.33,16455.49,13001683.95,778.99,,,,,,
1503547200,2017-08-24 04-AM,XRPBTC,17202.82,16869.10,17898.69,16957.78,22244720.15,1274.03,,,,,,
1503543600,2017-08-24 03-AM,XRPBTC,16652.79,16531.66,17621.15,17202.82,10902385.84,640.04,,,,,,
1503540000,2017-08-24 02-AM,XRPBTC,16986.58,16278.69,17152.66,16652.79,7295301.87,437.77,,,,,,
1503536400,2017-08-24 01-AM,XRPBTC,16147.26,16103.06,17149.72,16986.58,10817309.5,646.21,,,,,,
1503532800,2017-08-24 12-AM,XRPBTC,16818.03,16113.44,16818.03,16147.26,8824015.12,536.55,,,,,,
1503529200,2017-08-23 11-PM,XRPBTC,15815.28,15701.05,17268.17,16818.03,23949839.06,1452,,,,,,
1503525600,2017-08-23 10-PM,XRPBTC,16849.20,15637.22,17543.86,15815.28,30521114.67,1857.37,,,,,,
1503522000,2017-08-23 09-PM,XRPBTC,18181.82,16207.46,18304.96,16849.20,45563938.81,2685.66,,,,,,
1503518400,2017-08-23 08-PM,XRPBTC,16561.78,16393.44,19113.15,18181.82,80697516.17,4597.62,,,,,,
1503514800,2017-08-23 07-PM,XRPBTC,15096.62,15096.62,17064.85,16561.78,66903235.47,4128.29,,,,,,
1503511200,2017-08-23 06-PM,XRPBTC,14585.76,14547.57,15151.52,15096.62,13999626.94,940.58,,,,,,
1503507600,2017-08-23 05-PM,XRPBTC,14983.52,14046.92,15281.17,14585.76,34830430.72,2398.67,,,,,,
1503504000,2017-08-23 04-PM,XRPBTC,14771.05,14684.29,15167.60,14983.52,10406622.65,696.56,,,,,,
1503500400,2017-08-23 03-PM,XRPBTC,14432.10,14220.71,15176.81,14771.05,14472895.04,986.91,,,,,,
1503496800,2017-08-23 02-PM,XRPBTC,14566.64,14108.35,14684.29,14432.10,10180276.05,703.99,,,,,,
1503493200,2017-08-23 01-PM,XRPBTC,14887.60,14164.31,14896.47,14566.64,19887871.19,1369.81,,,,,,
1503489600,2017-08-23 12-PM,XRPBTC,15112.59,14705.88,15701.05,14887.60,17138003.13,1123.54,,,,,,
1503486000,2017-08-23 11-AM,XRPBTC,15010.51,14705.88,15243.90,15112.59,7485279.73,498.36,,,,,,
1503482400,2017-08-23 10-AM,XRPBTC,15325.67,14641.29,15701.05,15010.51,18066229.85,1194.49,,,,,,
1503478800,2017-08-23 09-AM,XRPBTC,14480.16,14471.78,15710.92,15325.67,32283559.18,2114.42,,,,,,
1503475200,2017-08-23 08-AM,XRPBTC,14092.45,14046.92,14970.06,14480.16,26275571.28,1805.71,,,,,,
1503471600,2017-08-23 07-AM,XRPBTC,14522.22,13793.10,14626.30,14092.45,24088894.99,1711.87,,,,,,
1503468000,2017-08-23 06-AM,XRPBTC,14281.63,14267.37,14806.04,14522.22,20497726.94,1409.73,,,,,,
1503464400,2017-08-23 05-AM,XRPBTC,14679.98,14011.49,15202.19,14281.63,38138663.06,2622.05,,,,,,
1503460800,2017-08-23 04-AM,XRPBTC,14068.66,13993.84,14898.69,14679.98,50563212.29,3478.24,,,,,,
1503457200,2017-08-23 03-AM,XRPBTC,15432.10,13475.27,15432.10,14068.66,78799433.32,5486.07,,,,,,
1503453600,2017-08-23 02-AM,XRPBTC,16363.93,14958.86,16369.29,15432.10,42813997.18,2745.86,,,,,,
1503450000,2017-08-23 01-AM,XRPBTC,17102.79,16033.35,17117.43,16363.93,20680514.75,1262.37,,,,,,
1503446400,2017-08-23 12-AM,XRPBTC,16801.08,16614.06,17226.53,17102.79,11942175.58,706.54,,,,,,
1503442800,2017-08-22 11-PM,XRPBTC,17041.58,16482.61,17082.34,16801.08,12194401.48,730.01,,,,,,
1503439200,2017-08-22 10-PM,XRPBTC,16103.06,16023.07,17229.50,17041.58,21377431.73,1275.73,,,,,,
1503435600,2017-08-22 09-PM,XRPBTC,16015.37,16002.56,17091.10,16103.06,34669947.68,2105.28,,,,,,
1503432000,2017-08-22 08-PM,XRPBTC,16134.24,15625.00,16722.41,16015.37,53778777.81,3343.01,,,,,,
1503428400,2017-08-22 07-PM,XRPBTC,17692.85,16134.24,17765.14,16134.24,24117401.75,1423.73,,,,,,
1503424800,2017-08-22 06-PM,XRPBTC,17418.57,16750.42,18079.91,17692.85,36256181.63,2087.66,,,,,,
1503421200,2017-08-22 05-PM,XRPBTC,17244.35,16041.07,18040.77,17418.57,89139548.32,5266.58,,,,,,
1503417600,2017-08-22 04-PM,XRPBTC,18450.18,17211.70,18964.54,17244.35,48089261.03,2687.44,,,,,,
1503414000,2017-08-22 03-PM,XRPBTC,19308.75,18244.85,19704.43,18450.18,23689089.79,1251.84,,,,,,
1503410400,2017-08-22 02-PM,XRPBTC,19892.58,19290.12,20408.16,19308.75,12645692.44,639.48,,,,,,
1503406800,2017-08-22 01-PM,XRPBTC,19607.84,19519.81,20554.98,19892.58,16992853.2,844.73,,,,,,
1503403200,2017-08-22 12-PM,XRPBTC,20337.60,18993.35,20362.45,19607.84,30845320.19,1571.21,,,,,,
1503399600,2017-08-22 11-AM,XRPBTC,21003.99,20210.19,21008.40,20337.60,12650509.99,616.1,,,,,,
1503396000,2017-08-22 10-AM,XRPBTC,21427.04,20833.33,21500.75,21003.99,6877846.45,324.66,,,,,,
1503392400,2017-08-22 09-AM,XRPBTC,20920.50,20185.71,21500.75,21427.04,20173177.88,967.99,,,,,,
1503388800,2017-08-22 08-AM,XRPBTC,21920.21,20682.52,22026.43,20920.50,18391090.25,865.1,,,,,,
1503385200,2017-08-22 07-AM,XRPBTC,21533.16,20981.96,22060.45,21920.21,20218331.45,935.7,,,,,,
1503381600,2017-08-22 06-AM,XRPBTC,20588.84,20454.08,21710.81,21533.16,16673111.33,791.45,,,,,,
1503378000,2017-08-22 05-AM,XRPBTC,20387.36,20325.20,21026.07,20588.84,8678262.62,418.89,,,,,,
1503374400,2017-08-22 04-AM,XRPBTC,20000.00,19607.84,20648.36,20387.36,16554311.79,823.63,,,,,,
1503370800,2017-08-22 03-AM,XRPBTC,20764.12,19364.83,20903.01,20000.00,16606468.89,821.5,,,,,,
1503367200,2017-08-22 02-AM,XRPBTC,20230.63,20193.86,21249.47,20764.12,15787932.55,757.19,,,,,,
1503363600,2017-08-22 01-AM,XRPBTC,18975.33,18789.93,20833.33,20230.63,28320465.89,1441.45,,,,,,
1503360000,2017-08-22 12-AM,XRPBTC,20408.16,18975.33,20479.21,18975.33,33910676.38,1718.75,,,,,,
1503356400,2017-08-21 11-PM,XRPBTC,20197.94,19234.47,21881.84,20408.16,84903967.46,4196.91,,,,,,
1503352800,2017-08-21 10-PM,XRPBTC,22406.45,20177.56,22537.75,20197.94,44523914.61,2093.09,,,,,,
1503349200,2017-08-21 09-PM,XRPBTC,22376.37,21949.08,22993.79,22406.45,17629946.71,785.72,,,,,,
1503345600,2017-08-21 08-PM,XRPBTC,23557.13,21372.09,25720.16,22376.37,60568006.62,2667.37,,,,,,
1503342000,2017-08-21 07-PM,XRPBTC,24160.43,23463.16,24390.24,23557.13,21703642.87,909.16,,,,,,
1503338400,2017-08-21 06-PM,XRPBTC,23402.76,22321.43,26055.24,24160.43,112010263.5,4694.6,,,,,,
1503334800,2017-08-21 05-PM,XRPBTC,25113.01,23272.05,25157.23,23402.76,25277804.52,1049.11,,,,,,
1503331200,2017-08-21 04-PM,XRPBTC,25157.23,25062.66,25239.78,25113.01,2822552.8,112.29,,,,,,
1503327600,2017-08-21 03-PM,XRPBTC,25290.84,24894.20,25322.87,25157.23,8158211.85,324.58,,,,,,
1503324000,2017-08-21 02-PM,XRPBTC,25062.66,24956.33,25354.97,25290.84,9300499.37,369.62,,,,,,
1503320400,2017-08-21 01-PM,XRPBTC,25733.40,25018.76,25733.40,25062.66,7838442.47,310.12,,,,,,
1503316800,2017-08-21 12-PM,XRPBTC,26001.04,25693.73,26096.03,25733.40,3559902.25,137.85,,,,,,
1503313200,2017-08-21 11-AM,XRPBTC,25773.20,25673.94,26171.16,26001.04,5734801.89,221.74,,,,,,
1503309600,2017-08-21 10-AM,XRPBTC,26178.01,25766.56,26392.19,25773.20,4922363.6,188.58,,,,,,
1503306000,2017-08-21 09-AM,XRPBTC,25673.94,25627.88,26301.95,26178.01,5056589.47,194.39,,,,,,
1503302400,2017-08-21 08-AM,XRPBTC,25316.46,25188.92,25886.62,25673.94,10148954.91,398.82,,,,,,
1503298800,2017-08-21 07-AM,XRPBTC,25706.94,25246.15,26001.04,25316.46,19542675.93,763.93,,,,,,
1503295200,2017-08-21 06-AM,XRPBTC,25846.47,25706.94,26239.83,25706.94,3746756.79,144.37,,,,,,
1503291600,2017-08-21 05-AM,XRPBTC,25833.12,25647.60,26028.11,25846.47,1700566.91,65.68,,,,,,
1503288000,2017-08-21 04-AM,XRPBTC,25826.45,25700.33,25853.15,25833.12,707616.85,27.43,,,,,,
1503284400,2017-08-21 03-AM,XRPBTC,25726.78,25601.64,26315.79,25826.45,5583652.34,214.49,,,,,,
1503280800,2017-08-21 02-AM,XRPBTC,25953.80,25516.71,25967.28,25726.78,1755514.12,68.25,,,,,,
1503277200,2017-08-21 01-AM,XRPBTC,25873.22,25786.49,26001.04,25953.80,744379.19,28.73,,,,,,
1503273600,2017-08-21 12-AM,XRPBTC,25641.03,25641.03,25873.22,25873.22,1067178.07,41.38,,,,,,
1503270000,2017-08-20 11-PM,XRPBTC,25913.45,25451.77,25953.80,25641.03,3338749.43,129.94,,,,,,
1503266400,2017-08-20 10-PM,XRPBTC,25839.79,25562.37,26007.80,25913.45,3386128.56,131.78,,,,,,
1503262800,2017-08-20 09-PM,XRPBTC,25906.74,25733.40,25980.77,25839.79,1802087.42,69.63,,,,,,
1503259200,2017-08-20 08-PM,XRPBTC,26021.34,25673.94,26274.30,25906.74,1637298.6,63.15,,,,,,
1503255600,2017-08-20 07-PM,XRPBTC,26295.03,25906.74,26385.22,26021.34,1708868.32,65.33,,,,,,
1503252000,2017-08-20 06-PM,XRPBTC,25974.03,25893.32,26301.95,26295.03,1622914.46,62.31,,,,,,
1503248400,2017-08-20 05-PM,XRPBTC,25759.92,25654.18,26041.67,25974.03,1335290.31,51.77,,,,,,
1503244800,2017-08-20 04-PM,XRPBTC,26096.03,25497.20,26198.59,25759.92,8813243.5,342.45,,,,,,
1503241200,2017-08-20 03-PM,XRPBTC,25879.92,25348.54,26096.03,26096.03,11926687.49,465.3,,,,,,
1503237600,2017-08-20 02-PM,XRPBTC,26246.72,25866.53,26322.72,25879.92,4867080.58,186.73,,,,,,
1503234000,2017-08-20 01-PM,XRPBTC,26406.13,26136.96,26560.42,26246.72,3458722.87,131.43,,,,,,
1503230400,2017-08-20 12-PM,XRPBTC,26553.37,26392.19,26595.74,26406.13,3013069,113.46,,,,,,
1503226800,2017-08-20 11-AM,XRPBTC,26357.41,26136.96,26560.42,26553.37,4235776.27,161.02,,,,,,
1503223200,2017-08-20 10-AM,XRPBTC,26946.91,26308.87,27034.33,26357.41,2591413.96,97.44,,,,,,
1503219600,2017-08-20 09-AM,XRPBTC,26881.72,26737.97,27027.03,26946.91,1170427.2,43.51,,,,,,
1503216000,2017-08-20 08-AM,XRPBTC,27255.38,26716.54,27262.81,26881.72,1459588.27,54.18,,,,,,
1503212400,2017-08-20 07-AM,XRPBTC,27144.41,27027.03,27352.30,27255.38,1232292.93,45.28,,,,,,
1503208800,2017-08-20 06-AM,XRPBTC,27233.12,27137.04,27510.32,27144.41,1284221.41,47.13,,,,,,
1503205200,2017-08-20 05-AM,XRPBTC,26881.72,26881.72,27593.82,27233.12,2090443.97,76.77,,,,,,
1503201600,2017-08-20 04-AM,XRPBTC,26939.66,26809.65,27027.03,26881.72,1093049.63,40.55,,,,,,
1503198000,2017-08-20 03-AM,XRPBTC,27181.30,26917.90,27262.81,26939.66,1143606.34,42.21,,,,,,
1503194400,2017-08-20 02-AM,XRPBTC,26925.15,26888.95,27262.81,27181.30,1126006.13,41.5,,,,,,
1503190800,2017-08-20 01-AM,XRPBTC,27262.81,26752.27,27300.03,26925.15,1154417.46,42.78,,,,,,
1503187200,2017-08-20 12-AM,XRPBTC,27166.53,27085.59,27397.26,27262.81,1573283.83,57.71,,,,,,
1503183600,2017-08-19 11-PM,XRPBTC,27063.60,26881.72,27285.13,27166.53,1335917.51,49.24,,,,,,
1503180000,2017-08-19 10-PM,XRPBTC,26860.06,26766.60,27092.93,27063.60,1099817.22,40.84,,,,,,
1503176400,2017-08-19 09-PM,XRPBTC,27005.13,26824.03,27085.59,26860.06,457612.72,16.98,,,,,,
1503172800,2017-08-19 08-PM,XRPBTC,26737.97,26680.90,27041.64,27005.13,1015432.52,37.74,,,,,,
1503169200,2017-08-19 07-PM,XRPBTC,26824.03,26702.27,27027.03,26737.97,923105.22,34.39,,,,,,
1503165600,2017-08-19 06-PM,XRPBTC,26007.80,25913.45,27412.28,26824.03,4366762.8,163.91,,,,,,
1503162000,2017-08-19 05-PM,XRPBTC,26666.67,25920.17,26673.78,26007.80,4514572.39,171.96,,,,,,
1503158400,2017-08-19 04-PM,XRPBTC,26759.43,26364.36,26910.66,26666.67,2565545.35,96.42,,,,,,
1503154800,2017-08-19 03-PM,XRPBTC,26888.95,26602.82,27166.53,26759.43,3907042.09,145.6,,,,,,
1503151200,2017-08-19 02-PM,XRPBTC,26809.65,26752.27,27240.53,26888.95,3321447.64,122.91,,,,,,
1503147600,2017-08-19 01-PM,XRPBTC,27041.64,26695.14,27300.03,26809.65,4063365.81,150.32,,,,,,
1503144000,2017-08-19 12-PM,XRPBTC,26308.87,26308.87,27255.38,27041.64,6507253.91,241.98,,,,,,
1503140400,2017-08-19 11-AM,XRPBTC,26288.12,25947.07,26455.03,26308.87,1820980.92,69.39,,,,,,
1503136800,2017-08-19 10-AM,XRPBTC,26130.13,26062.03,26441.04,26288.12,2632333.47,100.31,,,,,,
1503133200,2017-08-19 09-AM,XRPBTC,26329.65,25839.79,26364.36,26130.13,1930208.21,74.02,,,,,,
1503129600,2017-08-19 08-AM,XRPBTC,26082.42,26075.62,26350.46,26329.65,2081307.4,79.29,,,,,,
1503126000,2017-08-19 07-AM,XRPBTC,25726.78,25575.45,26143.79,26082.42,2530838.83,97.81,,,,,,
1503122400,2017-08-19 06-AM,XRPBTC,26420.08,25621.32,26702.27,25726.78,2714507.61,104.13,,,,,,
1503118800,2017-08-19 05-AM,XRPBTC,26357.41,26198.59,26745.12,26420.08,3645426.29,138.13,,,,,,
1503115200,2017-08-19 04-AM,XRPBTC,26205.45,26205.45,26737.97,26357.41,2591993.49,97.76,,,,,,
1503111600,2017-08-19 03-AM,XRPBTC,26198.59,26001.04,26588.67,26205.45,2807351.44,106.58,,,,,,
1503108000,2017-08-19 02-AM,XRPBTC,26239.83,25667.35,26392.19,26198.59,4907046.3,189.38,,,,,,
1503104400,2017-08-19 01-AM,XRPBTC,26441.04,26239.83,26645.35,26239.83,1538909.33,58.01,,,,,,
1503100800,2017-08-19 12-AM,XRPBTC,25886.62,25886.62,26574.54,26441.04,1518588.11,57.71,,,,,,
1503097200,2017-08-18 11-PM,XRPBTC,26109.66,25886.62,26455.03,25886.62,3155573.16,120.09,,,,,,
1503093600,2017-08-18 10-PM,XRPBTC,26048.45,25641.03,26308.87,26109.66,5087766.71,194.63,,,,,,
1503090000,2017-08-18 09-PM,XRPBTC,25348.54,25125.63,26130.13,26048.45,5696712.27,222.71,,,,,,
1503086400,2017-08-18 08-PM,XRPBTC,25316.46,24545.90,25458.25,25348.54,7837416.29,313.25,,,,,,
1503082800,2017-08-18 07-PM,XRPBTC,25974.03,24919.01,25994.28,25316.46,10775184.82,424.73,,,,,,
1503079200,2017-08-18 06-PM,XRPBTC,26157.47,25641.03,26288.12,25974.03,3410285.32,130.76,,,,,,
1503075600,2017-08-18 05-PM,XRPBTC,25947.07,25562.37,26191.72,26157.47,6050073.7,233.93,,,,,,
1503072000,2017-08-18 04-PM,XRPBTC,26695.14,24789.29,26723.68,25947.07,24965928.94,978.94,,,,,,
